w,G,lldg,L
0.125,2700.0,0.1,8584.0
0.125,1500.0,0.25,4503.0
0.175,2700.0,0.3,10949.0
0.158915,1546.019369,0.100206,10240.053433
0.13735999999999998,2314.835481,0.155721,3158.049925
