w,G,lldg,L
0.148696,2949.064174,0.141317,4172.012004
0.146717,1803.095713,0.244191,5806.247919
0.143691,1463.016814,0.088421,11282.352171
0.161188,1936.341107,0.193823,11615.040817
0.148077,1132.121529,0.115361,6530.5115719999985
0.177978,2565.966508,0.179322,8057.348091
0.179041,1143.549314,0.243013,5708.271383
