w,G,lldg,L
0.125,2700.0,0.1,4653.0
0.16109,1512.871651,0.173011,10288.02247
0.125,1000.0,0.2,3035.0
0.171954,1643.461395,0.278354,7569.261256000002
0.132698,2537.292825,0.251346,8574.583634999999
0.175,2700.0,0.15,3797.0
