w,G,lldg,L
0.159148,1845.500304,0.126707,7415.22098
0.15629400000000002,2266.253871,0.14341600000000002,7968.75271
0.160545,2225.686477,0.146195,10690.967569
0.159149,2013.444961,0.129347,9748.038238
0.158623,2081.0785,0.148648,8017.258032
0.157403,1659.444212,0.13898,5947.212349
0.157042,1716.915916,0.117331,3458.472594
