PSUADE_BEGIN
25000 8
1 3.000000e-01 3.255750e+02 2.800000e-01 1.005795e+01 -2.223394e+00 2.916052e+00 2.098582e+02 -5.662116e+02 
2 3.000000e-01 3.255750e+02 2.800000e-01 1.005795e+01 -2.325827e+00 2.916052e+00 2.098582e+02 -5.662116e+02 
3 3.000000e-01 3.255750e+02 2.800000e-01 9.613592e+00 -2.325827e+00 2.916052e+00 2.098582e+02 -5.662116e+02 
4 3.000000e-01 3.255750e+02 2.800000e-01 9.613592e+00 -2.325827e+00 2.956053e+00 2.098582e+02 -5.662116e+02 
5 3.000000e-01 3.255750e+02 2.800000e-01 9.613592e+00 -2.325827e+00 2.956053e+00 2.121232e+02 -5.662116e+02 
6 3.000000e-01 3.255750e+02 2.800000e-01 1.034742e+01 -2.325827e+00 2.956053e+00 2.121232e+02 -5.662116e+02 
7 3.000000e-01 3.255750e+02 2.800000e-01 1.034742e+01 -2.325827e+00 2.956053e+00 2.121232e+02 -5.932958e+02 
8 3.000000e-01 3.255750e+02 2.800000e-01 1.034742e+01 -2.325827e+00 2.956053e+00 2.136477e+02 -5.932958e+02 
9 3.000000e-01 3.255750e+02 2.800000e-01 1.034742e+01 -2.210790e+00 2.956053e+00 2.136477e+02 -5.932958e+02 
10 3.000000e-01 3.255750e+02 2.800000e-01 1.034742e+01 -2.210790e+00 3.285012e+00 2.136477e+02 -5.932958e+02 
11 3.000000e-01 3.255750e+02 2.800000e-01 1.034742e+01 -2.210790e+00 3.285012e+00 2.136477e+02 -6.211009e+02 
12 3.000000e-01 3.255750e+02 2.800000e-01 1.073860e+01 -2.210790e+00 3.285012e+00 2.136477e+02 -6.211009e+02 
13 3.000000e-01 3.255750e+02 2.800000e-01 1.073860e+01 -2.210790e+00 3.285012e+00 2.082281e+02 -6.211009e+02 
14 3.000000e-01 3.255750e+02 2.800000e-01 1.073860e+01 -2.210790e+00 3.034889e+00 2.082281e+02 -6.211009e+02 
15 3.000000e-01 3.255750e+02 2.800000e-01 1.073860e+01 -2.142619e+00 3.034889e+00 2.082281e+02 -6.211009e+02 
16 3.000000e-01 3.255750e+02 2.800000e-01 1.089913e+01 -2.142619e+00 3.034889e+00 2.082281e+02 -6.211009e+02 
17 3.000000e-01 3.255750e+02 2.800000e-01 1.089913e+01 -2.142619e+00 3.034889e+00 2.082281e+02 -6.199971e+02 
18 3.000000e-01 3.255750e+02 2.800000e-01 1.089913e+01 -2.216400e+00 3.034889e+00 2.082281e+02 -6.199971e+02 
19 3.000000e-01 3.255750e+02 2.800000e-01 1.089913e+01 -2.216400e+00 2.769929e+00 2.082281e+02 -6.199971e+02 
20 3.000000e-01 3.255750e+02 2.800000e-01 1.089913e+01 -2.216400e+00 2.769929e+00 2.085956e+02 -6.199971e+02 
21 3.000000e-01 3.255750e+02 2.800000e-01 1.089913e+01 -2.297984e+00 2.769929e+00 2.085956e+02 -6.199971e+02 
22 3.000000e-01 3.255750e+02 2.800000e-01 1.089913e+01 -2.297984e+00 2.769929e+00 2.103390e+02 -6.199971e+02 
23 3.000000e-01 3.255750e+02 2.800000e-01 1.089913e+01 -2.297984e+00 3.185738e+00 2.103390e+02 -6.199971e+02 
24 3.000000e-01 3.255750e+02 2.800000e-01 1.089913e+01 -2.297984e+00 3.185738e+00 2.103390e+02 -6.244165e+02 
25 3.000000e-01 3.255750e+02 2.800000e-01 1.094065e+01 -2.297984e+00 3.185738e+00 2.103390e+02 -6.244165e+02 
26 3.000000e-01 3.255750e+02 2.800000e-01 1.094065e+01 -2.297984e+00 3.185738e+00 2.103390e+02 -6.186490e+02 
27 3.000000e-01 3.255750e+02 2.800000e-01 1.076793e+01 -2.297984e+00 3.185738e+00 2.103390e+02 -6.186490e+02 
28 3.000000e-01 3.255750e+02 2.800000e-01 1.076793e+01 -2.297984e+00 3.185738e+00 2.131189e+02 -6.186490e+02 
29 3.000000e-01 3.255750e+02 2.800000e-01 1.076793e+01 -2.265099e+00 3.185738e+00 2.131189e+02 -6.186490e+02 
30 3.000000e-01 3.255750e+02 2.800000e-01 1.076793e+01 -2.265099e+00 2.834627e+00 2.131189e+02 -6.186490e+02 
31 3.000000e-01 3.255750e+02 2.800000e-01 1.048423e+01 -2.265099e+00 2.834627e+00 2.131189e+02 -6.186490e+02 
32 3.000000e-01 3.255750e+02 2.800000e-01 1.048423e+01 -2.265099e+00 2.834627e+00 2.131189e+02 -5.987099e+02 
33 3.000000e-01 3.255750e+02 2.800000e-01 1.048423e+01 -2.265099e+00 3.028570e+00 2.131189e+02 -5.987099e+02 
34 3.000000e-01 3.255750e+02 2.800000e-01 1.048423e+01 -2.334783e+00 3.028570e+00 2.131189e+02 -5.987099e+02 
