w,G,lldg,L
0.12525999999999998,2631.199908,0.14141900000000002,4880.679094
0.175,2700.0,0.3,10949.0
0.14216099999999998,1980.419001,0.143791,9588.225835
0.15,1500.0,0.15,3100.0
0.16128900000000002,2535.033302,0.136951,6771.026864
0.175,1000.0,0.3,4384.0
0.175,2000.0,0.1,3720.0
0.125,2700.0,0.3,10459.0
