w,G,lldg,L
0.134225,1055.392374,0.253689,10251.684548
0.157349,1130.5614380000004,0.191599,7097.590178
0.128185,2012.806172,0.109639,3334.046276
0.157653,2114.914253,0.263009,3432.0874270000004
0.132992,2455.314249,0.296426,11368.303848
0.174056,1017.013061,0.174583,11671.902986
0.16605899999999998,2665.8862440000007,0.159505,4845.711152000002
