w,G,lldg,L
0.170009,1170.270301,0.23007600000000006,10846.800289
0.16508699999999998,2686.677379,0.280776,3754.819122
0.136988,1747.8241,0.107164,8289.266802
0.129866,1373.194673,0.242487,3318.349096
