w,G,lldg,L
0.162025,2588.028317,0.165742,7824.213622
0.153779,1086.001097,0.208777,3363.14241
0.167743,1553.657019,0.293632,10764.032277
0.158349,1407.8026289999998,0.109924,11772.736342
0.132992,2455.314249,0.296426,11368.303848
