w,G,lldg,L
0.167405,2390.70142,0.223124,10554.410283
0.144581,1419.222873,0.246408,10235.514909
0.179041,1143.549314,0.243013,5708.271383
0.143682,2191.647957,0.141726,10521.945097
0.151808,2503.20087,0.185156,3045.182217
0.167205,1242.218508,0.083088,10826.335864
