w,G,lldg,L
0.146349,1660.994473,0.102658,6721.571183
0.175781,2009.37549,0.170702,4630.333678
0.177419,1230.721118,0.099969,11424.0343
0.166533,2903.563549,0.185366,11695.685647
0.175799,1209.116759,0.245949,11130.272533
