w,G,lldg,L
0.133003,2663.25606,0.192052,9116.773969
0.128185,2012.806172,0.109639,3334.046276
0.172499,1701.288109,0.286992,4937.756154
0.143282,1840.805441,0.141155,10688.41394
0.151143,2058.851218,0.254292,6399.475188
0.127707,1132.943168,0.28147,4482.197084
0.173562,2607.555395,0.287991,10497.177219
0.170053,1123.991642,0.144873,9581.81101
