w,G,lldg,L
0.175,2700.0,0.2,9084.0
0.146378,2551.141169,0.247392,3214.745843
0.125,2000.0,0.1,3020.0
0.175,1500.0,0.3,8746.0
0.164325,2019.228987,0.090221,9715.495824
0.175,2700.0,0.1,5042.0
0.125,1500.0,0.3,5051.0
