w,G,lldg,L
0.125,2000.0,0.3,4000.0
0.175,1000.0,0.3,4384.0
0.172479,2604.745606,0.149897,5818.383393
0.135658,2344.711973,0.115584,5547.680294
0.158404,1410.281206,0.087975,10179.541485
0.15,2500.0,0.2,10179.0
