w,G,lldg,L
0.136641,1049.81234,0.294018,4067.302231
0.15608699999999998,1245.97709,0.132493,7967.837234999999
0.140772,2166.525028,0.275791,11156.159416
0.15094100000000002,2407.368217,0.197038,3220.925929
0.17183199999999998,2681.303144,0.160648,11630.016323
