w,G,lldg,L
0.168748,1910.992125,0.139773,7818.086873
0.125,2700.0,0.2,3789.0
0.161183,1907.033735,0.292241,11691.425444
0.146474,2695.299472,0.230034,11547.643682
0.174481,1413.056558,0.282059,4914.5018009999985
0.162295,1318.117089,0.226924,11473.812786
0.12671500000000002,1302.184486,0.107348,8253.521955
