w,G,lldg,L
0.149677,1542.566253,0.108818,11290.269842
0.15546400000000002,1644.11441,0.286674,11495.188813
0.125,1000.0,0.3,3957.0
0.175,2500.0,0.1,4664.0
0.125,2500.0,0.15,3246.0
0.17304,1295.80128,0.169696,9803.227335
0.175,1500.0,0.25,4950.0
0.125,2700.0,0.3,7676.0
