w,G,lldg,L
0.175,1500.0,0.1,3312.0
0.174396,1366.022224,0.243954,10158.360163
0.175,2000.0,0.2,5343.0
0.128499,1751.808129,0.286804,3277.76799
0.125,2000.0,0.3,10435.0
0.165599,2530.209711,0.26674499999999995,6181.680801
0.175,2500.0,0.15,5562.0
0.15,2700.0,0.15,3518.0
0.13034,1133.842181,0.160628,8898.005452
